Account,Posting Account,Value Date,Cusip,Security Description,Symbol,Sedol,ISIN,Currency,Country,Bal Type,Type,Temp,Shares,Collateral Price,Collateral Value,Base Rate,Gross Rebate,Stock Loan Fee,Stock Loan Cost,Net Rebate Rate,Net Rebate ,Net Fee ,Net Borrow Cost,Closing Price,Base Collateral Price,Base Collateral Value,Base Gross Rebate,Base Stock Loan Cost,Base Net Rebate,Base Net Borrow Cost,Account Type,RIC,Total Base Stock Loan Cost,Total Base Net Rebate,Total Base Net Borrow Cost
038RAE1J4,038CAESR0,29-Aug-22,163851108,CHEMOURS COMPANY,CC,BZ0CTP8,US1638511089,USD,USA,SD,S,C,9836,35.38,347997.68,2.33,22.52,-0.275,-2.66,2.055,19.86,0,0,35.38,35.38,347997.68,22.52,-2.66,19.86,0,SHORT,CC.N,-49.37,369.12,0
038RAE1J4,038CAESR0,30-Aug-22,163851108,CHEMOURS COMPANY,CC,BZ0CTP8,US1638511089,USD,USA,SD,S,C,9836,34.38,338161.68,2.33,21.89,-0.275,-2.58,2.055,19.3,0,0,34.38,34.38,338161.68,21.89,-2.58,19.3,0,SHORT,CC.N,-51.95,388.42,0
038RAE1J4,038CAESR0,31-Aug-22,163851108,CHEMOURS COMPANY,CC,BZ0CTP8,US1638511089,USD,USA,SD,S,C,9836,33.73,331768.28,2.33,21.47,-0.275,-2.53,2.055,18.94,0,0,33.73,33.73,331768.28,21.47,-2.53,18.94,0,SHORT,CC.N,-54.48,407.36,0
038RAE1J4,038CAESR0,16-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,11,1714.68,18861.48,2.33,1.22,-0.275,-0.14,2.055,1.08,0,0,1714.68,1714.68,18861.48,1.22,-0.14,1.08,0,SHORT,CMG.N,-0.14,1.08,0
038RAE1J4,038CAESR0,17-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,11,1705.49,18760.39,2.33,1.21,-0.275,-0.14,2.055,1.07,0,0,1705.49,1705.49,18760.39,1.21,-0.14,1.07,0,SHORT,CMG.N,-0.28,2.15,0
038RAE1J4,038CAESR0,18-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,40,1710.73,68429.2,2.33,4.43,-0.275,-0.52,2.055,3.91,0,0,1710.73,1710.73,68429.2,4.43,-0.52,3.91,0,SHORT,CMG.N,-0.8,6.06,0
038RAE1J4,038CAESR0,19-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,40,1672.26,66890.4,2.33,4.33,-0.275,-0.51,2.055,3.82,0,0,1672.26,1672.26,66890.4,4.33,-0.51,3.82,0,SHORT,CMG.N,-1.31,9.88,0
038RAE1J4,038CAESR0,20-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,40,1672.26,66890.4,2.33,4.33,-0.275,-0.51,2.055,3.82,0,0,1672.26,1672.26,66890.4,4.33,-0.51,3.82,0,SHORT,CMG.N,-1.82,13.7,0
038RAE1J4,038CAESR0,21-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,40,1672.26,66890.4,2.33,4.33,-0.275,-0.51,2.055,3.82,0,0,1672.26,1672.26,66890.4,4.33,-0.51,3.82,0,SHORT,CMG.N,-2.33,17.52,0
038RAE1J4,038CAESR0,22-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,40,1639.43,65577.2,2.33,4.24,-0.275,-0.5,2.055,3.74,0,0,1639.43,1639.43,65577.2,4.24,-0.5,3.74,0,SHORT,CMG.N,-2.83,21.26,0
038RAE1J4,038CAESR0,23-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1630.15,112480.35,2.33,7.28,-0.275,-0.86,2.055,6.42,0,0,1630.15,1630.15,112480.35,7.28,-0.86,6.42,0,SHORT,CMG.N,-3.69,27.68,0
038RAE1J4,038CAESR0,24-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1643.13,113375.97,2.33,7.34,-0.275,-0.87,2.055,6.47,0,0,1643.13,1643.13,113375.97,7.34,-0.87,6.47,0,SHORT,CMG.N,-4.56,34.15,0
038RAE1J4,038CAESR0,25-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1663.24,114763.56,2.33,7.43,-0.275,-0.88,2.055,6.55,0,0,1663.24,1663.24,114763.56,7.43,-0.88,6.55,0,SHORT,CMG.N,-5.44,40.7,0
038RAE1J4,038CAESR0,26-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1627.86,112322.34,2.33,7.27,-0.275,-0.86,2.055,6.41,0,0,1627.86,1627.86,112322.34,7.27,-0.86,6.41,0,SHORT,CMG.N,-6.3,47.11,0
038RAE1J4,038CAESR0,27-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1627.86,112322.34,2.33,7.27,-0.275,-0.86,2.055,6.41,0,0,1627.86,1627.86,112322.34,7.27,-0.86,6.41,0,SHORT,CMG.N,-7.16,53.52,0
038RAE1J4,038CAESR0,28-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1627.86,112322.34,2.33,7.27,-0.275,-0.86,2.055,6.41,0,0,1627.86,1627.86,112322.34,7.27,-0.86,6.41,0,SHORT,CMG.N,-8.02,59.93,0
038RAE1J4,038CAESR0,29-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1639.08,113096.52,2.33,7.32,-0.275,-0.86,2.055,6.46,0,0,1639.08,1639.08,113096.52,7.32,-0.86,6.46,0,SHORT,CMG.N,-8.88,66.39,0
038RAE1J4,038CAESR0,30-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1612.5,111262.5,2.33,7.2,-0.275,-0.85,2.055,6.35,0,0,1612.5,1612.5,111262.5,7.2,-0.85,6.35,0,SHORT,CMG.N,-9.73,72.74,0
038RAE1J4,038CAESR0,31-Aug-22,169656105,CHIPOTLE MEXICAN GRI LL,CMG,B0X7DZ3,,USD,USA,SD,S,C,69,1596.8,110179.2,2.33,7.13,-0.275,-0.84,2.055,6.29,0,0,1596.8,1596.8,110179.2,7.13,-0.84,6.29,0,SHORT,CMG.N,-10.57,79.03,0
038RAE1J4,038CAESR0,1-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,122.06,49068.12,2.32,3.16,-0.275,-0.37,2.045,2.79,0,0,122.06,122.06,49068.12,3.16,-0.37,2.79,0,SHORT,CHH.N,-0.37,2.79,0
038RAE1J4,038CAESR0,2-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,117.72,47323.44,2.33,3.06,-0.275,-0.36,2.055,2.7,0,0,117.72,117.72,47323.44,3.06,-0.36,2.7,0,SHORT,CHH.N,-0.73,5.49,0
038RAE1J4,038CAESR0,3-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,119.52,48047.04,2.33,3.11,-0.275,-0.37,2.055,2.74,0,0,119.52,119.52,48047.04,3.11,-0.37,2.74,0,SHORT,CHH.N,-1.1,8.23,0
038RAE1J4,038CAESR0,4-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,114.32,45956.64,2.33,2.97,-0.275,-0.35,2.055,2.62,0,0,114.32,114.32,45956.64,2.97,-0.35,2.62,0,SHORT,CHH.N,-1.45,10.85,0
038RAE1J4,038CAESR0,5-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,111.78,44935.56,2.33,2.91,-0.275,-0.34,2.055,2.57,0,0,111.78,111.78,44935.56,2.91,-0.34,2.57,0,SHORT,CHH.N,-1.79,13.42,0
038RAE1J4,038CAESR0,6-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,111.78,44935.56,2.33,2.91,-0.275,-0.34,2.055,2.57,0,0,111.78,111.78,44935.56,2.91,-0.34,2.57,0,SHORT,CHH.N,-2.13,15.99,0
038RAE1J4,038CAESR0,7-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,111.78,44935.56,2.33,2.91,-0.275,-0.34,2.055,2.57,0,0,111.78,111.78,44935.56,2.91,-0.34,2.57,0,SHORT,CHH.N,-2.47,18.56,0
038RAE1J4,038CAESR0,8-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,113.93,45799.86,2.33,2.96,-0.275,-0.35,2.055,2.61,0,0,113.93,113.93,45799.86,2.96,-0.35,2.61,0,SHORT,CHH.N,-2.82,21.17,0
038RAE1J4,038CAESR0,9-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,112.66,45289.32,2.33,2.93,-0.275,-0.35,2.055,2.59,0,0,112.66,112.66,45289.32,2.93,-0.35,2.59,0,SHORT,CHH.N,-3.17,23.76,0
038RAE1J4,038CAESR0,10-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,115.6,46471.2,2.33,3.01,-0.275,-0.35,2.055,2.65,0,0,115.6,115.6,46471.2,3.01,-0.35,2.65,0,SHORT,CHH.N,-3.52,26.41,0
038RAE1J4,038CAESR0,11-Aug-22,169905106,CHOICE HOTELS,CHH,2106780,US1699051066,USD,USA,SD,S,C,402,115.97,46619.94,2.33,3.02,-0.275,-0.36,2.055,2.66,0,0,115.97,115.97,46619.94,3.02,-0.36,2.66,0,SHORT,CHH.N,-3.88,29.07,0
038RAE1J4,038CAESR0,1-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,821,423.93,348046.53,2.32,22.43,-0.275,-2.66,2.045,19.77,0,0,423.93,423.93,348046.53,22.43,-2.66,19.77,0,SHORT,CTAS.O,-2.66,19.77,0
038RAE1J4,038CAESR0,2-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,821,422.76,347085.96,2.33,22.46,-0.275,-2.65,2.055,19.81,0,0,422.76,422.76,347085.96,22.46,-2.65,19.81,0,SHORT,CTAS.O,-5.31,39.58,0
038RAE1J4,038CAESR0,3-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,426.07,389427.98,2.33,25.2,-0.275,-2.97,2.055,22.23,0,0,426.07,426.07,389427.98,25.2,-2.97,22.23,0,SHORT,CTAS.O,-8.28,61.81,0
038RAE1J4,038CAESR0,4-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,427.19,390451.66,2.33,25.27,-0.275,-2.98,2.055,22.29,0,0,427.19,427.19,390451.66,25.27,-2.98,22.29,0,SHORT,CTAS.O,-11.26,84.1,0
038RAE1J4,038CAESR0,5-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,423.61,387179.54,2.33,25.06,-0.275,-2.96,2.055,22.1,0,0,423.61,423.61,387179.54,25.06,-2.96,22.1,0,SHORT,CTAS.O,-14.22,106.2,0
038RAE1J4,038CAESR0,6-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,423.61,387179.54,2.33,25.06,-0.275,-2.96,2.055,22.1,0,0,423.61,423.61,387179.54,25.06,-2.96,22.1,0,SHORT,CTAS.O,-17.18,128.3,0
038RAE1J4,038CAESR0,7-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,423.61,387179.54,2.33,25.06,-0.275,-2.96,2.055,22.1,0,0,423.61,423.61,387179.54,25.06,-2.96,22.1,0,SHORT,CTAS.O,-20.14,150.4,0
038RAE1J4,038CAESR0,8-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,425.61,389007.54,2.33,25.18,-0.275,-2.97,2.055,22.21,0,0,425.61,425.61,389007.54,25.18,-2.97,22.21,0,SHORT,CTAS.O,-23.11,172.61,0
038RAE1J4,038CAESR0,9-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,424.73,388203.22,2.33,25.13,-0.275,-2.97,2.055,22.16,0,0,424.73,424.73,388203.22,25.13,-2.97,22.16,0,SHORT,CTAS.O,-26.08,194.77,0
038RAE1J4,038CAESR0,10-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,431.78,394646.92,2.33,25.54,-0.275,-3.01,2.055,22.53,0,0,431.78,431.78,394646.92,25.54,-3.01,22.53,0,SHORT,CTAS.O,-29.09,217.3,0
038RAE1J4,038CAESR0,11-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,429.64,392690.96,2.33,25.42,-0.275,-3,2.055,22.42,0,0,429.64,429.64,392690.96,25.42,-3,22.42,0,SHORT,CTAS.O,-32.09,239.72,0
038RAE1J4,038CAESR0,12-Aug-22,172908105,CINTAS CORP,CTAS,2197137,US1729081059,USD,USA,SD,S,C,914,434.24,396895.36,2.33,25.69,-0.275,-3.03,2.055,22.66,0,0,434.24,434.24,396895.36,25.69,-3.03,22.66,0,SHORT,CTAS.O,-35.12,262.38,0
